,Author Name,Company Name,Crypto,Favorite Count,Message ID,Processed Text,Published At,Retweet Count,Text
4,CryptoMonitor🔔 [Realtime alerts & MultiConverter],CHSB,,0,1169667772281962499,$CHSB 🚀 23 +24.21%  🕐 in the last 24 hours 💵 BTC 0.00000118 / USD 0.0124 🔔 🔴       Telegram Bot ⬇,2019-09-05 17:45:02,0,$CHSB 🚀 23 +24.21%  🕐 in the last 24 hours 💵 BTC 0.00000118 / USD 0.0124 🔔 🔴 #Crypto #ToTheMoon #CHSB Telegram Bot ⬇ https://t.co/kFkLc8wL9e
5,CryptoMonitor🔔 [Realtime alerts & MultiConverter],CHSB,,0,1169658710505000960,$CHSB 🚀 12 +12.63%  🕐 in the last 24 hours 💵 BTC 0.00000107 / USD 0.0112 🔔   Telegram Bot ⬇,2019-09-05 17:09:02,0,$CHSB 🚀 12 +12.63%  🕐 in the last 24 hours 💵 BTC 0.00000107 / USD 0.0112 🔔 #CHSB Telegram Bot ⬇ https://t.co/kFkLc8wL9e
6,AlertDrop,CHSB,,0,1169658169968271360,SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use…,2019-09-05 17:06:53,0,"SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use… https://t.co/DfidjbrNCj"
8,VentureDrop,CHSB,,0,1169639475879849984,   SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use this c…,2019-09-05 15:52:36,1,"RT @VentureDrop: SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use this c…"
9,AlertDrop,CHSB,,0,1169639374000144385,   SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟 💰up to $1654 in $BTC + $75 in    🔹️$51M sold in   🔹️📌Click link 📌Download app  ❗📌Use this co…,2019-09-05 15:52:12,1,"RT @alertdropp: SWISSBORG AIRDROP📣🌟🌟🌟🌟🌟
💰up to $1654 in $BTC + $75 in #CHSB

🔹️$51M sold in #ICO
🔹️📌Click link 📌Download app

❗📌Use this co…"
0,殺戮型紅茶花伝❦ 🐾⚠️暴走中⚠️,MCO,,0,1169899079960125449,  ミチコのチュートリアルの真似,2019-09-06 09:04:10,0,@Sasamiagechan49 ミチコのチュートリアルの真似
1,Eleven ♡,MCO,,0,1169899074662780929,   S’IL VOUS PLAÎT JE RECHERCHE URGEMMENT ( IL ME RESTE 10JOURS ) UNE ALTERNANCE A POITIERS POUR UN BTS MCO (COMMERCE) Merci d…,2019-09-06 09:04:09,85,RT @chachazerr: S’IL VOUS PLAÎT JE RECHERCHE URGEMMENT ( IL ME RESTE 10JOURS ) UNE ALTERNANCE A POITIERS POUR UN BTS MCO (COMMERCE) Merci d…
2,自爆@ぽす推し(嘘),MCO,,0,1169898991883976704,ユニクロほんといいと思います。 見てるだけで結構幸せ     ,2019-09-06 09:03:49,0,"ユニクロほんといいと思います。
見てるだけで結構幸せ 

#peing #質問箱 https://t.co/Se8lj3RYM3"
3,たゐらんと,MCO,,0,1169898961412317187,【速報】Tyrant氏気合いでシャーペンを治す,2019-09-06 09:03:42,0,【速報】Tyrant氏気合いでシャーペンを治す https://t.co/TIcn17LT9D
4,エムコファミリー,MCO,,0,1169898920790487045,グレープス：　ふらふらと、放浪していると、いろんな発見があるぜ　そんなとこに閉じこもってないで、きみも放浪してみなよ,2019-09-06 09:03:33,0,グレープス：　ふらふらと、放浪していると、いろんな発見があるぜ　そんなとこに閉じこもってないで、きみも放浪してみなよ
5,自爆@ぽす推し(嘘),MCO,,0,1169898836262707201,口が引くほど悪いです そこが自分の特徴であり悪いところですかねw     ,2019-09-06 09:03:12,0,"口が引くほど悪いです
そこが自分の特徴であり悪いところですかねw 

#peing #質問箱 https://t.co/fCEblTB9bG"
6,自爆@ぽす推し(嘘),MCO,,0,1169898522197426176,自分は新幹線の方が使うような？     ,2019-09-06 09:01:58,0,"自分は新幹線の方が使うような？ 

#peing #質問箱 https://t.co/G58CLjUgYw"
7,株式会社ミヨシ a.k.a. MCO【公式】,MCO,,0,1169898441402535936,  ヒッ…！恐縮です！ 結局駄洒落になってしまいました😭😭😭,2019-09-06 09:01:38,0,"@seki_koe_nodo ヒッ…！恐縮です！
結局駄洒落になってしまいました😭😭😭"
8,まなたまちゃん🍏,MCO,,1,1169898415821488135,  餌に食いつく猿,2019-09-06 09:01:32,0,@Miracl_MiLapule 餌に食いつく猿
9,株式会社ミヨシ a.k.a. MCO【公式】,MCO,,0,1169898278642520064,  いやん！タピってらしたんですね😭😭😭😭うらやましい…！ 今日はお会いできて嬉しかったです😊お土産もありがとうございました！,2019-09-06 09:00:59,0,"@hapinavi いやん！タピってらしたんですね😭😭😭😭うらやましい…！
今日はお会いできて嬉しかったです😊お土産もありがとうございました！"
10,Juan Alvarez,MCO,,0,1169898268886568960,"   📢Desde   estamos buscando un MCO jugon y puro con experiencia, juego asiciativo. En 352 Interesados MD o co…",2019-09-06 09:00:57,4,"RT @MalagaLegends: 📢Desde @MalagaLegends estamos buscando un MCO jugon y puro con experiencia, juego asiciativo. En 352
Interesados MD o co…"
11,🐾ஜ❦△▼△『青春サワーズv(・∀・*)』@らーくん[Ω改],MCO,,1,1169898216440991745,    ニートに向けての一言,2019-09-06 09:00:45,0,@S__Frandle @ume_chazukk ニートに向けての一言
12,Coin Trading Analytics,MCO,,0,1169898080717590531,"Top 100 avg 1h return: -0.2±2.2%; 31 up, 68 down $BTC -0.1%  $ETH -0.0% Best: 8.8% $BCN   5.0% $VSYS…",2019-09-06 09:00:12,0,"Top 100 avg 1h return: -0.2±2.2%; 31 up, 68 down
$BTC -0.1%  $ETH -0.0%
Best:
8.8% $BCN @Bytecoin_BCN
5.0% $VSYS… https://t.co/8s3eK9UtrH"
14,株式会社ミヨシ a.k.a. MCO【公式】,MCO,,1,1169897776219484161,  オールカラーでめちゃくちゃ読み応えありました‼️惜しむらくはすぐにお店にいけないことｗ← これは名古屋の魅力が詰まりすぎですね…！,2019-09-06 08:59:00,0,"@hapinavi オールカラーでめちゃくちゃ読み応えありました‼️惜しむらくはすぐにお店にいけないことｗ←
これは名古屋の魅力が詰まりすぎですね…！"
0,𝐄𝐝𝐨𝐚𝐫𝐝𝐨,EDO,,0,1169899062130167808,  | Au pire prends-en un où ils vont Edo et Fede mais tu coupes la partie de Edo ?,2019-09-06 09:04:06,0,@canegallofede | Au pire prends-en un où ils vont Edo et Fede mais tu coupes la partie de Edo ?
1,Abdulghaniy,EDO,,0,1169899004726923264,   States' Unemployed Count (Q3 2018)  Rivers: 1.7m A/Ibom: 1.4m Kano: 1.3m Lagos: 1.1m Kaduna: 940.5K Imo: 880.4K Delta: 791.…,2019-09-06 09:03:53,20,"RT @StatiSense: States' Unemployed Count (Q3 2018)

Rivers: 1.7m
A/Ibom: 1.4m
Kano: 1.3m
Lagos: 1.1m
Kaduna: 940.5K
Imo: 880.4K
Delta: 791.…"
2,江戸✞®,EDO,,0,1169898945809506304,  俺もだべ😒😅,2019-09-06 09:03:39,0,@s14141515 俺もだべ😒😅
3,IE💔🦅,EDO,,0,1169898919846744064,"What’s ur tribe and can u speak the language — Half Yoruba, half Edo, and nah but I really wanna learn tbh",2019-09-06 09:03:32,0,"What’s ur tribe and can u speak the language — Half Yoruba, half Edo, and nah but I really wanna learn tbh https://t.co/YWWcrmrJOl"
4,Vicfly,EDO,,0,1169898827295232001,"     || Pdte   Cnel Freddy Borges, acompañado de los Gerentes de la institución, realiza recorrido de inspección p…",2019-09-06 09:03:10,44,"RT @INAC_Venezuela: #5Sep || Pdte #INAC Cnel Freddy Borges, acompañado de los Gerentes de la institución, realiza recorrido de inspección p…"
5,MinMujer Apure,EDO,,0,1169898797897355264,"   Fiesta Educativa🏫🎊💃🤡🤹‍♂️|| En el 5to día de Plan   2019 en la Sede EEIB Sendero de Luz, con pintac…",2019-09-06 09:03:03,14,"RT @ZonaEducApure: Fiesta Educativa🏫🎊💃🤡🤹‍♂️|| En el 5to día de Plan #AgostoEscuelasAbiertas 2019 en la Sede EEIB Sendero de Luz, con pintac…"
6,MinMujer Apure,EDO,,0,1169898766997938176,   🏫🎊🤸‍♂️🎨|| Niños y niñas disfrutan estusiasmados con sus recreadores el Plan   por la Paz desde la…,2019-09-06 09:02:56,14,RT @ZonaEducApure: 🏫🎊🤸‍♂️🎨|| Niños y niñas disfrutan estusiasmados con sus recreadores el Plan #AgostoEscuelasAbiertas por la Paz desde la…
8,Om edo,EDO,,0,1169898699901718531,"  Berkali-kali studi banding ke luar negeri hsl nya gada jd tujuan sbnrnya cuma jln "" itulah kerjaan wan abud",2019-09-06 09:02:40,0,"@BuuloloArianto Berkali-kali studi banding ke luar negeri hsl nya gada jd tujuan sbnrnya cuma jln "" itulah kerjaan wan abud"
9,zital@mastodon.eus,EDO,,0,1169898605404049408,"   Egunien berba edo esamolde bat, gaurkuen: 'ESTRINKE'    ",2019-09-06 09:02:17,1,"RT @zitalbot: Egunien berba edo esamolde bat, gaurkuen: 'ESTRINKE'
#bermiotarra #zitalbot
https://t.co/NUuddR4bvf"
10,ｴﾄﾞ,EDO,,0,1169898588979089408,成長期合ってたらうれしいけど,2019-09-06 09:02:13,0,成長期合ってたらうれしいけど
11,ȚMªŃ,EDO,,0,1169898586026283009,   Na fear make Edo winch only de fly for night. Amadioha on patrol.,2019-09-06 09:02:13,29,RT @matthewamad: Na fear make Edo winch only de fly for night. Amadioha on patrol. https://t.co/SejAtkaNvq
12,ｴﾄﾞ,EDO,,0,1169898473514098688,もうしらんで,2019-09-06 09:01:46,0,もうしらんで
13,Upcoming🚀,EDO,,0,1169898465075159045,   four eyed edo boy found his way into Nicki's TL    🙌🙌🙌,2019-09-06 09:01:44,4,"RT @KanteCesc: four eyed edo boy found his way into Nicki's TL

@Alex_Houseof308 🙌🙌🙌"
14,ｴﾄﾞ,EDO,,0,1169898429343883264,は、TAC大原よりさらにボーダー暴走しとるやん,2019-09-06 09:01:35,0,は、TAC大原よりさらにボーダー暴走しとるやん
0,遮那王@クリプト＆モンスト,CRPT,,0,1169898379461050368,無料は☆3が大量でしたʸᵉᵃʰ( ᐛ✌️),2019-09-06 09:01:23,0,無料は☆3が大量でしたʸᵉᵃʰ( ᐛ✌️) https://t.co/oI3WZTFAKi
1,Energiwik,CRPT,,0,1169886961508610049,    Si si justement fais attention à toi 😈,2019-09-06 08:16:01,0,@Louna_Crpt @JulieClerissy Si si justement fais attention à toi 😈
2,dinedine,CRPT,,1,1169884366257811462,😞❤️,2019-09-06 08:05:42,0,😞❤️
3,W.HASSAN TARIQ,CRPT,,0,1169882333454852096,  AS A WHOLE NATION WE R CRPT AND SUPPO TO CRPT....,2019-09-06 07:57:38,0,@haroon_natamam AS A WHOLE NATION WE R CRPT AND SUPPORT TO CRPT....
4,name cannot be blank,CRPT,,0,1169877931625086977,      How do you buy bitcoin on cash app? Just installed one but.only.thing it allows to request and transfer  ££,2019-09-06 07:40:08,0,@OleBitcephus @coinbase @CashApp How do you buy bitcoin on cash app? Just installed one but.only.thing it allows to request and transfer  ££
5,ソラソラさん/絵描き勉強,CRPT,,0,1169875888747343875,   原曲迷子な撥条少女時計作りました〜    音楽,2019-09-06 07:32:01,9,"RT @hyutatatantan: 原曲迷子な撥条少女時計作りました〜
#コンパス
#コンパス音楽 https://t.co/7HCnUodWbx"
6,FreeCoin Basecamp,CRPT,,0,1169874862749319170,"🎁86+29 CRPT(Crypterium=26$)   💎Join here🚀 1. Join Telegram(텔방참여) 2. Enter email, ERC…",2019-09-06 07:27:57,0,"🎁86+29 CRPT(Crypterium=26$) #Airdrop🎁
💎Join here🚀https://t.co/lRUAFAqLDK
1. Join Telegram(텔방참여)
2. Enter email, ERC… https://t.co/edkfxvFQZa"
7,LowCapWhaleBot,CRPT,,0,1169873726126444545,$Crypto   1H returns  Top performers $CRPT +6.7% $GRN +5.5% $ONE +5.4%  Worst performers $LINA -16.2% $FXC -…,2019-09-06 07:23:26,0,"$Crypto #lowcaps 1H returns

Top performers
$CRPT +6.7%
$GRN +5.5%
$ONE +5.4%

Worst performers
$LINA -16.2%
$FXC -… https://t.co/TaimvFMYQK"
8,すずせん,CRPT,,0,1169869849058611205,  草,2019-09-06 07:08:01,0,@sorasora3_crpt 草
9,Coin Trading Analytics,CRPT,,0,1169867886887702529,"Top 100 avg 1h return: 0.1±1.0%; 55 up, 45 down $BTC 0.0%  $ETH 0.1% Best: 4.1% $BCN   3.7% $LAMB…",2019-09-06 07:00:13,0,"Top 100 avg 1h return: 0.1±1.0%; 55 up, 45 down
$BTC 0.0%  $ETH 0.1%
Best:
4.1% $BCN @Bytecoin_BCN
3.7% $LAMB… https://t.co/Q8EHrmGmzq"
10,ソラソラさん/絵描き勉強,CRPT,,0,1169858542162939905,   ｢ノホタンって呼ぶな！｣,2019-09-06 06:23:06,172,RT @to_a_301: ｢ノホタンって呼ぶな！｣ https://t.co/20yu045ca3
11,Olivier Clairouin,CRPT,,0,1169855640270819328,"   Notre   représentera l'équipe vidéo du   au super festival de créateurs   Pour fêter ça, on…",2019-09-06 06:11:34,2,"RT @ChGroult: Notre @arthur_crpt représentera l'équipe vidéo du @lemondefr au super festival de créateurs @FramesAvignon. Pour fêter ça, on…"
12,Hina＠クリプト,CRPT,,7,1169855212028190720,すごいなんとなくの単発１回できてしまった........,2019-09-06 06:09:52,0,すごいなんとなくの単発１回できてしまった........ https://t.co/zc8bSFG8bg
13,Shahwar Hussain,CRPT,,1,1169851926088843264,  Joined team CRPT!,2019-09-06 05:56:48,0,"#NewProfilePic
Joined team CRPT!"
14,MaxenceCRPT ⭐⭐,CRPT,,0,1169846908057051136,"   Szczęsny : « Quand j'étais à Rome, mon remplaçant était Alisson, qui est aujourd'hui le meilleur gardien du monde. Maintenan…",2019-09-06 05:36:52,1302,"RT @ActuFoot_: Szczęsny : « Quand j'étais à Rome, mon remplaçant était Alisson, qui est aujourd'hui le meilleur gardien du monde. Maintenan…"
0,ᱬ; ꪝᥲꪀdᥲ ℳ (Menciones|Disney! Au)୭̥ೄ,NEXO,,0,1169899045034180610,"  ᱬⵓ “ No, no me molesta, depende de como lo digan y en qué tono, pero la verdad es que soy una bruja después…",2019-09-06 09:04:02,0,"@Rusbrk ᱬⵓ “ No, no me molesta, depende de como lo digan y en qué tono, pero la verdad es que soy una bruja después… https://t.co/BWaAA8wR4A"
1,∞Brian Michael∞,NEXO,,1,1169898446699974658,👨‍🚀This retweet is brought to you by Bitcoin🚀  Skillz...       $NEXO        ,2019-09-06 09:01:40,0,"👨‍🚀This retweet is brought to you by Bitcoin🚀 

Skillz... #DYOR #Blockchain #BTSE $NEXO #Dai #bitcoin #BTC #btc… https://t.co/931TepujU7"
2,Rockol Pop Rock News,NEXO,,0,1169898341460627457,"Pavarotti, il film: guarda la fotogallery",2019-09-06 09:01:14,0,"Pavarotti, il film: guarda la fotogallery https://t.co/nJjHoFzlns https://t.co/ekugL5PtLF"
3,Coin Trading Analytics,NEXO,,0,1169898074967199745,"Top 100 avg 24h return: -0.5±6.8%; 32 up, 68 down $BTC 1.4%  $ETH 0.4% Best: 50.6% $XMX   21.1% $REP…",2019-09-06 09:00:11,0,"Top 100 avg 24h return: -0.5±6.8%; 32 up, 68 down
$BTC 1.4%  $ETH 0.4%
Best:
50.6% $XMX @XMax_io
21.1% $REP… https://t.co/mVc0klyGuH"
4,Lester Brown,NEXO,,0,1169897473986285568,"Perdido em pensamentos, pensamentos confusos e sem nexo. Pensamentos estranhos e desnecessários. Pensamentos que…",2019-09-06 08:57:48,0,"Perdido em pensamentos, pensamentos confusos e sem nexo. 
Pensamentos estranhos e desnecessários. 
Pensamentos que… https://t.co/atYkt1756K"
5,Consuelo Castellanos,NEXO,,0,1169896907851722752,"   El Ecuador merece una explicación transparente sobre Nexo Global, porqué sus representantes legales y accionistas no están i…",2019-09-06 08:55:33,42,"RT @alevancor: El Ecuador merece una explicación transparente sobre Nexo Global, porqué sus representantes legales y accionistas no están i…"
6,Jon Iriondo,NEXO,,0,1169896812641013760,"   Jon Iriondo, nexo entre dos épocas de oro en la Antiguako Ama: Único remero de la tripulación actual que estuvo la anterior v…",2019-09-06 08:55:10,0,"RT @deia_eus: Jon Iriondo, nexo entre dos épocas de oro en la Antiguako Ama: Único remero de la tripulación actual que estuvo la anterior v…"
7,Eri,NEXO,,1,1169896035235139587,"Cuando se puede ganar cualquier partida, la partida no está perdida hasta que se rompa el puto nexo, pero nada, mej…",2019-09-06 08:52:05,0,"Cuando se puede ganar cualquier partida, la partida no está perdida hasta que se rompa el puto nexo, pero nada, mej… https://t.co/JYVzOAnSt2"
8,Talento perdido,NEXO,,0,1169895975676039169,Minha mãe entra no meu quarto e briga cmg pq liguei o ventilador...  QUAL O NEXO!!!!!!!!!,2019-09-06 08:51:50,0,"Minha mãe entra no meu quarto e briga cmg pq liguei o ventilador...

QUAL O NEXO!!!!!!!!!"
9,"""Por los rincones de Sevilla""",NEXO,,0,1169895944831131651,"En la Alcaicería, las ciudades de Al-Ándalus, comerciaban al por mayor con seda. Alcaicería de la Loza, calle de co…",2019-09-06 08:51:43,0,"En la Alcaicería, las ciudades de Al-Ándalus, comerciaban al por mayor con seda.
Alcaicería de la Loza, calle de co… https://t.co/9aeOOMjq9w"
10,MegaNerd,NEXO,,0,1169895570380476416,  e   continuano a portare gli   nei cinema italiani: il prossimo è  ,2019-09-06 08:50:14,0,"@dynitstaff e @Nexo_Digital continuano a portare gli #anime nei cinema italiani: il prossimo è #WeatheringWithYou,… https://t.co/YkIg0z9tAe"
11,Nubart Audioguías,NEXO,,0,1169895101738307584,En Nubart nos estrenamos en las audiorrutas con este proyecto tan chulo de  Nexo Turismo y Cultura: la   d…,2019-09-06 08:48:22,0,En Nubart nos estrenamos en las audiorrutas con este proyecto tan chulo de  Nexo Turismo y Cultura: la #audioguía d… https://t.co/OC6X00eFJA
12,м¡ห! ☺️💜,NEXO,,0,1169892464913608705,    TOMARA 😭 vou soltar umas piadas sem nexo e ver no que dá,2019-09-06 08:37:53,0,@_HyouNeko @BTS_twt TOMARA 😭 vou soltar umas piadas sem nexo e ver no que dá
13,Barba Roja,NEXO,,0,1169892244003778560,   Ya tenemos los partidos de la primera jornada de la 8ªT de HOTSEA en el Nexo de   .  Las Lechuzas-Cavaliers e…,2019-09-06 08:37:01,11,"RT @LigaHotsea: Ya tenemos los partidos de la primera jornada de la 8ªT 
de HOTSEA en el Nexo de @BlizzHeroesES .

Las Lechuzas-Cavaliers e…"
14,hala,NEXO,,1,1169891634013601792,  nexo ext door,2019-09-06 08:34:35,0,@seyeehun nexo ext door
0,Simms PrimaryComp,SXP,,0,1169898128863969286,    I worked with a PG student on SXP to devise some art lessons on handprints using Scratch…,2019-09-06 09:00:24,0,@AlwaysComputing @scratch I worked with a PG student on SXP to devise some art lessons on handprints using Scratch… https://t.co/wnkQJxXRjC
1,ぬしえ,SXP,,0,1169887761102360576,  ゲレンデが溶けるほど恋したい,2019-09-06 08:19:12,0,@yy109810 ゲレンデが溶けるほど恋したい
2,Axmed Cabdi 🇸🇴,SXP,,0,1169884160007081984,  Waa aragtidiisa sxp lkn always runta waa muhiim ee yaysan nadhibin ee aan wajahno 😁😁😁,2019-09-06 08:04:53,0,@Hubaal_ Waa aragtidiisa sxp lkn always runta waa muhiim ee yaysan nadhibin ee aan wajahno 😁😁😁
3,R,SXP,,0,1169883825104572416,でっかいクラブハウスサンド作るんだろうなぁロック君,2019-09-06 08:03:33,0,でっかいクラブハウスサンド作るんだろうなぁロック君
4,Axmed Cabdi 🇸🇴,SXP,,1,1169883803118030848,"  That is how FIFA said, tartanka ay dheelayaana cidda qabanqaabisay waaye waxaan u arkaa taas inay iyaga dh…",2019-09-06 08:03:28,0,"@Hubaal_ That is how FIFA said, tartanka ay dheelayaana cidda qabanqaabisay waaye waxaan u arkaa taas inay iyaga dh… https://t.co/Dcjr0PvWuP"
5,R,SXP,,0,1169883714353950720,   テリー参戦に文句言いまくってる奴はテリーに親でも殺されたのかよって書き込み見たけどテリーに親父を殺された子は多分今頃お祝いのごちそう作ってると思う,2019-09-06 08:03:07,3338,RT @syronh2678: テリー参戦に文句言いまくってる奴はテリーに親でも殺されたのかよって書き込み見たけどテリーに親父を殺された子は多分今頃お祝いのごちそう作ってると思う
6,Στέφανοζ,SXP,,0,1169882883009343490,   Never let your cats watch anime,2019-09-06 07:59:49,57755,RT @TokyoSage: Never let your cats watch anime https://t.co/uMoxoJ8dIw
7,R,SXP,,0,1169882785697288193,テリー参戦！が海外版だと Terry Faces the Fury!なの 妙にかっこいい,2019-09-06 07:59:26,0,"テリー参戦！が海外版だと
Terry Faces the Fury!なの
妙にかっこいい https://t.co/CKRnrVrHeK"
8,Mahamed Omar Hasan,SXP,,1,1169882382918270976,  Masha allaah sxp waa masawir aan la malaysan karin,2019-09-06 07:57:50,0,@OGAA_NSHO Masha allaah sxp waa masawir aan la malaysan karin
9,R,SXP,,0,1169877193029111809,   テリーのスマブラ参戦で カットされたシーンがこちらです。,2019-09-06 07:37:12,396,"RT @gus3_ta28: テリーのスマブラ参戦で
カットされたシーンがこちらです。 https://t.co/K690QBRwLY"
10,♡ な ち 太 郎 ♡,SXP,,0,1169876963428687872,    もちろん！,2019-09-06 07:36:18,0,@SxP_xx_oO @TOS もちろん！
11,YAM,SXP,,0,1169866657629532160,(完全に描く骨の量を減らしたい描き手の都合も多分に含まれます),2019-09-06 06:55:20,0,(完全に描く骨の量を減らしたい描き手の都合も多分に含まれます)
12,YAM,SXP,,4,1169866463382949888,へっへへ…兄、必要なとこだけ脱いでます……ちなみに手はタマシイ触るために左手だけ手袋脱いで右手は付けっ放しで事が進みます……一方パピルスは靴もタイツも全部脱いでいる,2019-09-06 06:54:34,0,へっへへ…兄、必要なとこだけ脱いでます……ちなみに手はタマシイ触るために左手だけ手袋脱いで右手は付けっ放しで事が進みます……一方パピルスは靴もタイツも全部脱いでいる
13,YAM,SXP,,0,1169865809574842369,   この弟くん、お兄さんを抱く時は靴下だけは残しておくのか……意外とマニアックさんだな……とニコニコになりました,2019-09-06 06:51:58,1,RT @maple_sptl: この弟くん、お兄さんを抱く時は靴下だけは残しておくのか……意外とマニアックさんだな……とニコニコになりました
14,YAM,SXP,,1,1169863063673028608,お茶請けで！？！？(笑いました),2019-09-06 06:41:04,0,お茶請けで！？！？(笑いました)
0,Just Zu,DROP,,0,1169899079570087936,"   TOMORROW will always be a SPRING DAY with BTS and ARMYs as they are our HOME, our MAGIC SHOP, our MIKROSKOSMOS, and our L…",2019-09-06 09:04:10,207,"RT @BTSVotingFam: TOMORROW will always be a SPRING DAY with BTS and ARMYs as they are our HOME, our MAGIC SHOP, our MIKROSKOSMOS, and our L…"
1,Alex Richmond,DROP,,0,1169899078450212865,*drop's money* Aaahhh my money! There's money everywhere. *bends over seductively to pick up money* *bends over sed…,2019-09-06 09:04:10,0,*drop's money* Aaahhh my money! There's money everywhere. *bends over seductively to pick up money* *bends over sed… https://t.co/wtHJTkgh7w
2,👷🏻‍♀️,DROP,,0,1169899078030807041,"   🚨🚨 Hey fam, please take a minute to look out for   here, (drop a follow too 😉). And also on IG , (thenereshop).…",2019-09-06 09:04:10,5,"RT @famousshyguy: 🚨🚨
Hey fam, please take a minute to look out for @nere_shop here, (drop a follow too 😉). And also on IG , (thenereshop).…"
3,иυяυℓ🐱,DROP,,0,1169899076361437192,   drop your last saved yoongi pics it’s for science,2019-09-06 09:04:10,580,RT @yoongisarchive: drop your last saved yoongi pics it’s for science https://t.co/95Mip6jQFX
4,에리카 ✨,DROP,,0,1169899073324765185,   you can’t tell me your jaw didn’t drop when jimin did this,2019-09-06 09:04:09,14979,RT @jimiseyo: you can’t tell me your jaw didn’t drop when jimin did this  https://t.co/ORHTJeM0Qw
7,Kanor Kil,DROP,,0,1169899068920717313,  Who? Just drop a name.,2019-09-06 09:04:08,0,@AUBREYKATEXXX Who? Just drop a name.
8,happy jk day | #정무행알 | #꾸기생일ㅊㅋ,DROP,,0,1169899068530651136,   ┏┓ ┃┃╱╲ in this house ┃╱╱╲╲ we welcome everyone ╱╱╭╮╲╲ who’s excited ▔| ┗┛▕▔   for namjoon's birthday ╱▔▔▔▔▔▔▔▔▔▔…,2019-09-06 09:04:08,10289,"RT @chimmyjiminniee: ┏┓ 
┃┃╱╲ in this house 
 ┃╱╱╲╲ we welcome everyone 
╱╱╭╮╲╲ who’s excited
▔| ┗┛▕▔   for namjoon's birthday
 ╱▔▔▔▔▔▔▔▔▔▔…"
9,—p,DROP,,0,1169899067188498433,   I WILL NEVER GET OVER THE WAY JUNGKOOK USES HIS HAND TO CONTROL HOBI’S HIPS DURING MIC DROP THIS HOLDS SO MUCH POWER https…,2019-09-06 09:04:07,4088,RT @bffjeongguk: I WILL NEVER GET OVER THE WAY JUNGKOOK USES HIS HAND TO CONTROL HOBI’S HIPS DURING MIC DROP THIS HOLDS SO MUCH POWER https…
10,à cause de ma voiture elle est jalouse. ✨🙃,DROP,,0,1169899062197284864,  Onika drop that goddamn album challenge!,2019-09-06 09:04:06,0,@TaiinaBanks Onika drop that goddamn album challenge! https://t.co/wTC3U7TZcq
11,ReadOne 💎,DROP,,0,1169899061496799232,"   Okay okay it’s a Friday, drop your Friday pic!! Let’s have a lovely thread ladies and gentlemen ❤️❤️",2019-09-06 09:04:06,185,"RT @mr_yolak: Okay okay it’s a Friday, drop your Friday pic!! Let’s have a lovely thread ladies and gentlemen ❤️❤️ https://t.co/qPV39PQyXm"
12,Hoeloye_DAN!3L 🍂🍂,DROP,,0,1169899061375188992,   Sunnies thread😎😎😎 Drop a picture of you in shades lets see how cool you are😏 Follow anyone who likes your picture and remem…,2019-09-06 09:04:06,14,"RT @mosun_sexy: Sunnies thread😎😎😎
Drop a picture of you in shades lets see how cool you are😏
Follow anyone who likes your picture and remem…"
13,Shahada,DROP,,0,1169899059114496000,"   You went to a fanmeet and jimin stared at you like this.  Your last meme is your reaction, drop it",2019-09-06 09:04:06,2466,"RT @mollajoon: You went to a fanmeet and jimin stared at you like this. 

Your last meme is your reaction, drop it https://t.co/UhvIvPQm7w"
14,Filip Lukijanovic,DROP,,0,1169899056996311041,   introducing: the drop test,2019-09-06 09:04:05,343,RT @WorldWideWob: introducing: the drop test https://t.co/vh4rTyQylG
0,Arb Cruncher,CHSB,,0,1167950535074312192,   Arbiswap BTC-CHSB Arbitrage Deal Alert!     via,2019-09-01 00:01:21,2,RT @amruthasuri: Arbiswap BTC-CHSB Arbitrage Deal Alert! #CryptoCurrency #arbitrage via https://t.co/gydENhRsJO https://t.co/5tuJrCFOvV
2,SB,CHSB,,0,1167949452448940032,Arbiswap BTC-CHSB Arbitrage Deal Alert!     via,2019-08-31 23:57:03,2,Arbiswap BTC-CHSB Arbitrage Deal Alert! #CryptoCurrency #arbitrage via https://t.co/gydENhRsJO https://t.co/5tuJrCFOvV
3,Arb Cruncher,CHSB,,0,1167927899283804161,   Arbiswap BTC-CHSB Arbitrage Deal Alert!    ,2019-08-31 22:31:24,3,RT @arbiswap: Arbiswap BTC-CHSB Arbitrage Deal Alert! #arbitrage #cryptocurrency https://t.co/Wdp6Dj1FIn
